지점,지점명,일시,기온(°C),습도(%),
108,서울,2019-06-08 14:00,27.4,33,72.72658
108,서울,2019-06-08 15:00,27.2,42,73.63576
108,서울,2019-06-08 16:00,25.8,50,72.819
108,서울,2019-06-08 17:00,25,52,71.984
108,서울,2019-06-08 18:00,24.5,49,71.02295
108,서울,2019-06-08 19:00,23.5,50,69.8175
108,서울,2019-06-08 20:00,22.6,52,68.80448
108,서울,2019-06-08 21:00,22,57,68.3836
108,서울,2019-06-08 22:00,21.5,62,68.0457
108,서울,2019-06-08 23:00,21,62,67.3338
108,서울,2019-06-09 0:00,20.6,68,67.12992
108,서울,2019-06-09 1:00,20.4,67,66.77432
108,서울,2019-06-09 2:00,19.9,73,66.36173
108,서울,2019-06-09 3:00,19.6,78,66.15712
108,서울,2019-06-09 4:00,19.5,78,65.9989
108,서울,2019-06-09 5:00,19.4,78,65.84068
108,서울,2019-06-09 6:00,19.2,79,65.57132
108,서울,2019-06-09 7:00,19.7,75,66.15925
108,서울,2019-06-09 8:00,20.8,69,67.48948
108,서울,2019-06-09 9:00,21.9,58,68.31998
108,서울,2019-06-09 10:00,23.1,53,69.55257
108,서울,2019-06-09 11:00,24.8,48,71.30896
108,서울,2019-06-09 12:00,25.6,51,72.66844
108,서울,2019-06-09 13:00,26.4,48,73.36528
108,서울,2019-06-09 14:00,25.5,52,72.6464
108,서울,2019-06-09 15:00,25.5,54,72.8653
108,서울,2019-06-09 16:00,24.4,59,71.87904
108,서울,2019-06-09 17:00,24.1,59,71.46081
108,서울,2019-06-09 18:00,23.7,64,71.36132
108,서울,2019-06-09 19:00,22.9,68,70.54128
108,서울,2019-06-09 20:00,22.1,72,69.65788
108,서울,2019-06-09 21:00,20.1,67,66.33233
108,서울,2019-06-09 22:00,18,79,63.6608
108,서울,2019-06-09 23:00,17.2,81,62.44168
108,서울,2019-06-10 0:00,17.2,78,62.35984
108,서울,2019-06-10 1:00,17.1,80,62.2542
108,서울,2019-06-10 2:00,16.2,93,61.03834
108,서울,2019-06-10 3:00,15.9,93,60.51913
108,서울,2019-06-10 4:00,15.7,94,60.18542
108,서울,2019-06-10 5:00,15.7,93,60.17299
108,서울,2019-06-10 6:00,15.7,94,60.18542
108,서울,2019-06-10 7:00,15.8,94,60.35948
108,서울,2019-06-10 8:00,16.2,93,61.03834
108,서울,2019-06-10 9:00,17.3,84,62.68768
108,서울,2019-06-10 10:00,18.4,74,64.10184
108,서울,2019-06-10 11:00,19.2,70,65.1476
108,서울,2019-06-10 12:00,19.3,68,65.20176
108,서울,2019-06-10 13:00,19.6,64,65.44256
108,서울,2019-06-10 14:00,20.4,59,66.30264
108,서울,2019-06-10 15:00,20.7,60,66.7828
108,서울,2019-06-10 16:00,21.6,52,67.47968
108,서울,2019-06-10 17:00,21.7,53,67.68399
108,서울,2019-06-10 18:00,21.4,50,67.077
108,서울,2019-06-10 19:00,21,52,66.6848
108,서울,2019-06-10 20:00,20.2,53,65.68194
108,서울,2019-06-10 21:00,19.4,55,64.7123
108,서울,2019-06-10 22:00,18.4,56,63.39696
108,서울,2019-06-10 23:00,17.7,59,62.53857
108,서울,2019-06-11 0:00,17.4,58,62.09108
108,서울,2019-06-11 1:00,16.8,59,61.28388
108,서울,2019-06-11 2:00,16.7,56,61.07748
108,서울,2019-06-11 3:00,16.6,57,60.96238
108,서울,2019-06-11 4:00,16.6,56,60.94104
108,서울,2019-06-11 5:00,15.9,60,60.0436
108,서울,2019-06-11 6:00,15.6,61,59.63384
108,서울,2019-06-11 7:00,16.6,56,60.94104
108,서울,2019-06-11 8:00,17.9,53,62.61213
108,서울,2019-06-11 9:00,20,46,65.03
108,서울,2019-06-11 10:00,21.6,43,66.84212
108,서울,2019-06-11 11:00,22.6,44,68.15856
108,서울,2019-06-11 12:00,23.5,39,68.83135
108,서울,2019-06-11 13:00,23.4,41,68.88906
108,서울,2019-06-11 14:00,23.9,38,69.21618
108,서울,2019-06-11 15:00,24.5,38,69.9279
108,서울,2019-06-11 16:00,26,33,71.1352
108,서울,2019-06-11 17:00,24.8,39,70.38628
108,서울,2019-06-11 18:00,23.9,42,69.59062
108,서울,2019-06-11 19:00,24.3,41,69.98337
108,서울,2019-06-11 20:00,22.5,47,68.27325
108,서울,2019-06-11 21:00,21.1,58,67.21262
108,서울,2019-06-11 22:00,20.2,62,66.19476
108,서울,2019-06-11 23:00,19.5,65,65.34825
108,서울,2019-06-12 0:00,18.9,68,64.60848
108,서울,2019-06-12 1:00,18.3,73,63.90941
108,서울,2019-06-12 2:00,17.8,76,63.24272
108,서울,2019-06-12 3:00,17.2,80,62.4144
108,서울,2019-06-12 4:00,16.9,76,61.83656
108,서울,2019-06-12 5:00,16.4,80,61.1328
108,서울,2019-06-12 6:00,16.2,78,60.77764
108,서울,2019-06-12 7:00,17.6,67,62.64908
108,서울,2019-06-12 8:00,20.1,60,65.9404
108,서울,2019-06-12 9:00,21.7,55,67.82765
108,서울,2019-06-12 10:00,23.5,52,69.9968
108,서울,2019-06-12 11:00,24.8,46,71.10392
108,서울,2019-06-12 12:00,25.8,46,72.36932
108,서울,2019-06-12 13:00,26,48,72.8512
108,서울,2019-06-12 14:00,26.2,49,73.22462
108,서울,2019-06-12 15:00,25.9,47,72.60927
108,서울,2019-06-12 16:00,26.1,43,72.40277
108,서울,2019-06-12 17:00,25.4,45,71.7547
108,서울,2019-06-12 18:00,24.8,43,70.79636
108,서울,2019-06-12 19:00,23.8,49,70.11638
108,서울,2019-06-12 20:00,22.3,49,68.17373
108,서울,2019-06-12 21:00,21.4,51,67.14586
108,서울,2019-06-12 22:00,20.5,54,66.1423
108,서울,2019-06-12 23:00,19.8,54,65.20108
108,서울,2019-06-13 0:00,19.1,57,64.39813
108,서울,2019-06-13 1:00,18.6,61,63.87554
108,서울,2019-06-13 2:00,17.8,68,62.97696
108,서울,2019-06-13 3:00,17.5,71,62.62275
108,서울,2019-06-13 4:00,17.1,74,62.09646
108,서울,2019-06-13 5:00,16.8,72,61.58704
108,서울,2019-06-13 6:00,16.9,72,61.73932
108,서울,2019-06-13 7:00,18.3,63,63.52771
108,서울,2019-06-13 8:00,20.7,54,66.41122
108,서울,2019-06-13 9:00,22.9,50,69.0345
108,서울,2019-06-13 10:00,24.3,44,70.27608
108,서울,2019-06-13 11:00,25.7,40,71.5742
108,서울,2019-06-13 12:00,26.8,38,72.65616
108,서울,2019-06-13 13:00,27.6,41,73.99584
108,서울,2019-06-13 14:00,28.2,38,74.31684
108,서울,2019-06-13 15:00,28.4,37,74.41592
108,서울,2019-06-13 16:00,28.8,36,74.74432
108,서울,2019-06-13 17:00,28.1,36,73.92784
108,서울,2019-06-13 18:00,27.6,36,73.34464
108,서울,2019-06-13 19:00,25.6,43,71.78492
108,서울,2019-06-13 20:00,23.9,51,70.43311
108,서울,2019-06-13 21:00,23,52,69.3344
108,서울,2019-06-13 22:00,22.1,54,68.29366
108,서울,2019-06-13 23:00,21.3,60,67.6252
108,서울,2019-06-14 0:00,20.8,59,66.86028
108,서울,2019-06-14 1:00,20.4,62,66.47952
108,서울,2019-06-14 2:00,20.1,61,65.99639
108,서울,2019-06-14 3:00,19.8,64,65.73128
108,서울,2019-06-14 4:00,19.6,67,65.59568
108,서울,2019-06-14 5:00,19.3,69,65.24983
108,서울,2019-06-14 6:00,19.2,69,65.10052
108,서울,2019-06-14 7:00,19.5,68,65.4984
108,서울,2019-06-14 8:00,20.1,65,66.22035
108,서울,2019-06-14 9:00,20.8,55,66.6086
108,서울,2019-06-14 10:00,22.1,49,67.91471
108,서울,2019-06-14 11:00,23.4,49,69.59834
108,서울,2019-06-14 12:00,24.9,46,71.23046
108,서울,2019-06-14 13:00,26.3,38,72.06306
108,서울,2019-06-14 14:00,27.4,35,72.9831
108,서울,2019-06-14 15:00,28.2,31,73.36358
108,서울,2019-06-14 16:00,27.9,36,73.69456
108,서울,2019-06-14 17:00,28,36,73.8112
108,서울,2019-06-14 18:00,26.7,42,73.02286
108,서울,2019-06-14 19:00,25.3,51,72.27397
108,서울,2019-06-14 20:00,24.3,53,71.15421
108,서울,2019-06-14 21:00,23.1,59,70.06671
108,서울,2019-06-14 22:00,22.1,66,69.20314
108,서울,2019-06-14 23:00,21.4,68,68.31648
108,서울,2019-06-15 0:00,20.9,72,67.83052
108,서울,2019-06-15 1:00,20.2,77,67.04946
108,서울,2019-06-15 2:00,19.9,78,66.63178
108,서울,2019-06-15 3:00,20,75,66.625
108,서울,2019-06-15 4:00,19.6,73,65.90192
108,서울,2019-06-15 5:00,19.3,72,65.39404
108,서울,2019-06-15 6:00,19,73,64.9823
108,서울,2019-06-15 7:00,19.5,70,65.5985
108,서울,2019-06-15 8:00,20.6,65,66.9471
108,서울,2019-06-15 9:00,21.3,65,67.96455
108,서울,2019-06-15 10:00,23.3,55,69.99485
108,서울,2019-06-15 11:00,24.3,54,71.25178
108,서울,2019-06-15 12:00,25.1,50,71.9055
108,서울,2019-06-15 13:00,25.9,48,72.72268
108,서울,2019-06-15 14:00,26.2,47,72.99186
108,서울,2019-06-15 15:00,26.4,44,72.89184
108,서울,2019-06-15 16:00,27.1,43,73.63847
108,서울,2019-06-15 17:00,26.8,47,73.75704
108,서울,2019-06-15 18:00,26.1,47,72.86433
108,서울,2019-06-15 19:00,20.7,78,67.89754
108,서울,2019-06-15 20:00,19.9,74,66.41574
108,서울,2019-06-15 21:00,19.1,65,64.76685
108,서울,2019-06-15 22:00,18.8,66,64.37392
108,서울,2019-06-15 23:00,18.3,72,63.87124
108,서울,2019-06-16 0:00,17.9,73,63.29633
108,서울,2019-06-16 1:00,17.4,77,62.64702
108,서울,2019-06-16 2:00,17.1,73,62.07017
108,서울,2019-06-16 3:00,16.9,74,61.78794
108,서울,2019-06-16 4:00,16.7,77,61.54641
108,서울,2019-06-16 5:00,16.2,80,60.8124
108,서울,2019-06-16 6:00,16.2,78,60.77764
108,서울,2019-06-16 7:00,18.2,65,63.4587
108,서울,2019-06-16 8:00,20.2,56,65.85288
108,서울,2019-06-16 9:00,22.3,49,68.17373
108,서울,2019-06-16 10:00,23.7,48,69.89524
108,서울,2019-06-16 11:00,24.3,47,70.56879
108,서울,2019-06-16 12:00,25.5,41,71.44245
108,서울,2019-06-16 13:00,25.8,43,72.03206
108,서울,2019-06-16 14:00,26,40,71.936
108,서울,2019-06-16 15:00,26.7,37,72.41621
108,서울,2019-06-16 16:00,26.7,45,73.38685
108,서울,2019-06-16 17:00,26.4,42,72.65512
108,서울,2019-06-16 18:00,26,44,72.3936
108,서울,2019-06-16 19:00,23.7,52,70.26176
108,서울,2019-06-16 20:00,22.1,55,68.36945
108,서울,2019-06-16 21:00,21.7,59,68.11497
108,서울,2019-06-16 22:00,21.3,58,67.48946
108,서울,2019-06-16 23:00,20.9,60,67.0636
108,서울,2019-06-17 0:00,20.4,61,66.42056
108,서울,2019-06-17 1:00,20.3,67,66.62699
108,서울,2019-06-17 2:00,19.9,63,65.82163
108,서울,2019-06-17 3:00,19.4,69,65.39914
108,서울,2019-06-17 4:00,18.8,79,64.93448
108,서울,2019-06-17 5:00,18.4,78,64.25848
108,서울,2019-06-17 6:00,18.2,75,63.8305
108,서울,2019-06-17 7:00,18.4,70,63.9452
108,서울,2019-06-17 8:00,19.7,64,65.58692
108,서울,2019-06-17 9:00,20.9,62,67.19142
108,서울,2019-06-17 10:00,21.8,56,68.03592
108,서울,2019-06-17 11:00,23.5,51,69.90715
108,서울,2019-06-17 12:00,24,48,70.2808
108,서울,2019-06-17 13:00,24.9,47,71.33397
108,서울,2019-06-17 14:00,25.4,47,71.97162
108,서울,2019-06-17 15:00,25.8,42,71.91964
108,서울,2019-06-17 16:00,25.9,41,71.92881
108,서울,2019-06-17 17:00,25.8,39,71.58238
108,서울,2019-06-17 18:00,25.1,43,71.16707
108,서울,2019-06-17 19:00,23.4,54,70.04164
108,서울,2019-06-17 20:00,21.9,58,68.31998
108,서울,2019-06-17 21:00,20.8,66,67.30072
108,서울,2019-06-17 22:00,20.3,68,66.68496
108,서울,2019-06-17 23:00,20,67,66.185
108,서울,2019-06-18 0:00,19.7,68,65.79504
108,서울,2019-06-18 1:00,19.3,69,65.24983
108,서울,2019-06-18 2:00,19.3,79,65.73053
108,서울,2019-06-18 3:00,18.7,91,65.28083
108,서울,2019-06-18 4:00,18.6,90,65.0686
108,서울,2019-06-18 5:00,18.5,91,64.93865
108,서울,2019-06-18 6:00,18.3,80,64.1766
108,서울,2019-06-18 7:00,17.5,93,63.28825
108,서울,2019-06-18 8:00,17.4,93,63.11518
108,서울,2019-06-18 9:00,19.4,76,65.74256
108,서울,2019-06-18 10:00,20.5,69,67.04155
108,서울,2019-06-18 11:00,21.7,61,68.25863
108,서울,2019-06-18 12:00,23.4,58,70.39628
108,서울,2019-06-18 13:00,24.2,58,71.50364
108,서울,2019-06-18 14:00,24.5,62,72.3171
108,서울,2019-06-18 15:00,23.7,72,72.09436
108,서울,2019-06-18 16:00,22.3,80,70.5846
108,서울,2019-06-18 17:00,23,72,71.0284
108,서울,2019-06-18 18:00,22.8,69,70.47568
108,서울,2019-06-18 19:00,21.9,73,69.42713
108,서울,2019-06-18 20:00,20.3,91,68.01827
108,서울,2019-06-18 21:00,20.1,93,67.78807
108,서울,2019-06-18 22:00,20,94,67.67
108,서울,2019-06-18 23:00,19.7,92,67.04376
108,서울,2019-06-19 0:00,19.6,90,66.7696
108,서울,2019-06-19 1:00,19.5,87,66.44935
108,서울,2019-06-19 2:00,19.4,86,66.23316
108,서울,2019-06-19 3:00,19.3,86,66.06702
108,서울,2019-06-19 4:00,19.2,88,65.99504
108,서울,2019-06-19 5:00,19,94,65.9294
108,서울,2019-06-19 6:00,18.9,93,65.71123
108,서울,2019-06-19 7:00,19.1,92,66.01128
108,서울,2019-06-19 8:00,19.9,83,66.90183
108,서울,2019-06-19 9:00,20.6,79,67.80026
108,서울,2019-06-19 10:00,21.1,77,68.46453
108,서울,2019-06-19 11:00,22.4,68,69.79968
108,서울,2019-06-19 12:00,23.2,65,70.7262
108,서울,2019-06-19 13:00,24.6,61,72.35894
108,서울,2019-06-19 14:00,24.9,60,72.6796
108,서울,2019-06-19 15:00,25.2,59,72.99432
108,서울,2019-06-19 16:00,25.1,59,72.85491
108,서울,2019-06-19 17:00,24.3,66,72.42262
108,서울,2019-06-19 18:00,23.1,74,71.35206
108,서울,2019-06-19 19:00,22.2,76,70.11728
108,서울,2019-06-19 20:00,21,82,68.6318
108,서울,2019-06-19 21:00,20.5,83,67.88085
108,서울,2019-06-19 22:00,20.4,82,67.65872
108,서울,2019-06-19 23:00,20.3,83,67.55451
108,서울,2019-06-20 0:00,20.4,83,67.71768
108,서울,2019-06-20 1:00,20.3,84,67.61248
108,서울,2019-06-20 2:00,20.3,83,67.55451
108,서울,2019-06-20 3:00,20.3,84,67.61248
108,서울,2019-06-20 4:00,20.2,84,67.44832
108,서울,2019-06-20 5:00,20.1,84,67.28416
108,서울,2019-06-20 6:00,19.9,86,67.06386
108,서울,2019-06-20 7:00,20.2,83,67.39134
108,서울,2019-06-20 8:00,21,78,68.3722
108,서울,2019-06-20 9:00,22.6,67,70.01558
108,서울,2019-06-20 10:00,23.4,67,71.19422
108,서울,2019-06-20 11:00,24.5,57,71.81935
108,서울,2019-06-20 12:00,24.8,57,72.23164
108,서울,2019-06-20 13:00,25.8,51,72.93142
108,서울,2019-06-20 14:00,26.9,48,74.00788
108,서울,2019-06-20 15:00,27.2,47,74.26716
108,서울,2019-06-20 16:00,27.7,47,74.90481
108,서울,2019-06-20 17:00,26.3,57,74.29309
108,서울,2019-06-20 18:00,24.9,59,72.57609
108,서울,2019-06-20 19:00,23.6,64,71.21696
108,서울,2019-06-20 20:00,22.4,69,69.87844
108,서울,2019-06-20 21:00,21.6,80,69.4632
108,서울,2019-06-20 22:00,21,82,68.6318
108,서울,2019-06-20 23:00,20.6,84,68.10496
108,서울,2019-06-21 0:00,20.2,85,67.5053
108,서울,2019-06-21 1:00,19.8,85,66.8447
108,서울,2019-06-21 2:00,19.6,84,66.46336
108,서울,2019-06-21 3:00,19.4,84,66.13504
108,서울,2019-06-21 4:00,19.5,84,66.2992
108,서울,2019-06-21 5:00,19.5,85,66.34925
108,서울,2019-06-21 6:00,19.7,84,66.62752
108,서울,2019-06-21 7:00,20,82,67.01
108,서울,2019-06-21 8:00,20.8,78,68.05576
108,서울,2019-06-21 9:00,21.4,76,68.86736
108,서울,2019-06-21 10:00,21.8,75,69.4195
108,서울,2019-06-21 11:00,22.1,72,69.65788
108,서울,2019-06-21 12:00,23.4,65,71.0169
108,서울,2019-06-21 13:00,23.9,68,72.02448
108,서울,2019-06-21 14:00,24,67,72.0782
108,서울,2019-06-21 15:00,26,59,74.1096
108,서울,2019-06-21 16:00,25.8,60,73.9432
108,서울,2019-06-21 17:00,25.4,64,73.81544
108,서울,2019-06-21 18:00,25.1,66,73.59334
108,서울,2019-06-21 19:00,24.4,66,72.56896
108,서울,2019-06-21 20:00,23.1,73,71.26637
108,서울,2019-06-21 21:00,22.2,76,70.11728
108,서울,2019-06-21 22:00,21.4,75,68.7985
108,서울,2019-06-21 23:00,20.6,80,67.8612
108,서울,2019-06-22 0:00,19.9,73,66.36173
108,서울,2019-06-22 1:00,19.3,66,65.10562
108,서울,2019-06-22 2:00,18.9,63,64.38793
108,서울,2019-06-22 3:00,18.6,60,63.8344
108,서울,2019-06-22 4:00,18.2,70,63.6446
108,서울,2019-06-22 5:00,17.8,67,62.94374
108,서울,2019-06-22 6:00,17.8,63,62.81086
108,서울,2019-06-22 7:00,19.1,57,64.39813
108,서울,2019-06-22 8:00,21.1,48,66.55372
108,서울,2019-06-22 9:00,22.8,44,68.40768
108,서울,2019-06-22 10:00,24.5,38,69.9279
108,서울,2019-06-22 11:00,25.9,36,71.36176
108,서울,2019-06-22 12:00,27.1,32,72.26028
108,서울,2019-06-22 13:00,28,30,73.006
108,서울,2019-06-22 14:00,29.1,27,73.78843
108,서울,2019-06-22 15:00,30.1,26,74.71074
108,서울,2019-06-22 16:00,30.1,31,75.48569
108,서울,2019-06-22 17:00,28.9,32,74.28852
108,서울,2019-06-22 18:00,28.8,32,74.17584
108,서울,2019-06-22 19:00,28.3,34,73.88678
108,서울,2019-06-22 20:00,26.6,38,72.41892
108,서울,2019-06-22 21:00,25.3,41,71.19927
108,서울,2019-06-22 22:00,24.2,41,69.86178
108,서울,2019-06-22 23:00,23.3,40,68.6798
108,서울,2019-06-23 0:00,22.8,40,68.0768
108,서울,2019-06-23 1:00,22.1,42,67.38418
108,서울,2019-06-23 2:00,21.3,41,66.33567
108,서울,2019-06-23 3:00,20.7,43,65.72999
108,서울,2019-06-23 4:00,20,46,65.03
108,서울,2019-06-23 5:00,19.5,50,64.5975
108,서울,2019-06-23 6:00,19.2,53,64.34724
108,서울,2019-06-23 7:00,20.4,46,65.53616
108,서울,2019-06-23 8:00,22.8,39,67.99408
108,서울,2019-06-23 9:00,24.3,39,69.78823
108,서울,2019-06-23 10:00,25.8,36,71.24512
108,서울,2019-06-23 11:00,26.7,34,72.05222
108,서울,2019-06-23 12:00,28,34,73.5428
108,서울,2019-06-23 13:00,27.7,35,73.33005
108,서울,2019-06-23 14:00,29.3,30,74.4451
108,서울,2019-06-23 15:00,30.6,29,75.72426
108,서울,2019-06-23 16:00,30.8,30,76.1056
108,서울,2019-06-23 17:00,29.9,34,75.72134
108,서울,2019-06-23 18:00,29.6,36,75.67744
108,서울,2019-06-23 19:00,28.1,41,74.60379
108,서울,2019-06-23 20:00,26.1,44,72.51816
108,서울,2019-06-23 21:00,24.7,43,70.67279
108,서울,2019-06-23 22:00,23.7,44,69.52872
108,서울,2019-06-23 23:00,23.1,45,68.86705
108,서울,2019-06-24 0:00,22.7,46,68.44658
108,서울,2019-06-24 1:00,22.6,49,68.56226
108,서울,2019-06-24 2:00,22.5,49,68.43275
108,서울,2019-06-24 3:00,22.4,53,68.61828
108,서울,2019-06-24 4:00,22.2,54,68.42812
108,서울,2019-06-24 5:00,21.5,56,67.6266
108,서울,2019-06-24 6:00,21,57,67.0093
108,서울,2019-06-24 7:00,22,51,67.9348
108,서울,2019-06-24 8:00,23.6,47,69.67608
108,서울,2019-06-24 9:00,25.1,44,71.27256
108,서울,2019-06-24 10:00,26.4,44,72.89184
108,서울,2019-06-24 11:00,27.7,38,73.72374
108,서울,2019-06-24 12:00,29,36,74.9776
108,서울,2019-06-24 13:00,30,29,75.066
108,서울,2019-06-24 14:00,30.4,33,76.13668
108,서울,2019-06-24 15:00,30.6,32,76.20408
108,서울,2019-06-24 16:00,30,34,75.836
108,서울,2019-06-24 17:00,29.7,35,75.64305
108,서울,2019-06-24 18:00,28.8,38,75.02856
108,서울,2019-06-24 19:00,27.3,38,73.24926
108,서울,2019-06-24 20:00,25,52,71.984
108,서울,2019-06-24 21:00,23.4,51,69.77566
108,서울,2019-06-24 22:00,22.8,57,69.48304
108,서울,2019-06-24 23:00,22,61,68.6828
108,서울,2019-06-25 0:00,21.4,64,68.04104
108,서울,2019-06-25 1:00,21,63,67.3987
108,서울,2019-06-25 2:00,20.5,69,67.04155
108,서울,2019-06-25 3:00,20.1,69,66.44431
108,서울,2019-06-25 4:00,19.8,70,66.0494
108,서울,2019-06-25 5:00,19.7,74,66.10722
108,서울,2019-06-25 6:00,19.5,75,65.84875
108,서울,2019-06-25 7:00,20.7,64,67.03052
108,서울,2019-06-25 8:00,22.6,58,69.28892
108,서울,2019-06-25 9:00,24.6,46,70.85084
108,서울,2019-06-25 10:00,26.8,40,72.9008
108,서울,2019-06-25 11:00,28.4,37,74.41592
108,서울,2019-06-25 12:00,29.4,36,75.44416
108,서울,2019-06-25 13:00,30.5,31,75.93245
108,서울,2019-06-25 14:00,31.5,28,76.5428
108,서울,2019-06-25 15:00,32.5,25,77.09375
108,서울,2019-06-25 16:00,32.5,29,77.80875
108,서울,2019-06-25 17:00,31.1,37,77.59193
108,서울,2019-06-25 18:00,29.7,42,76.70026
108,서울,2019-06-25 19:00,28.3,46,75.53282
108,서울,2019-06-25 20:00,26.6,49,73.74266
108,서울,2019-06-25 21:00,25.4,49,72.18854
108,서울,2019-06-25 22:00,24.8,44,70.89888
108,서울,2019-06-25 23:00,24,45,69.997
108,서울,2019-06-26 0:00,23.4,51,69.77566
108,서울,2019-06-26 1:00,22.8,55,69.3176
108,서울,2019-06-26 2:00,22.2,58,68.73524
108,서울,2019-06-26 3:00,21.8,53,67.81746
108,서울,2019-06-26 4:00,21.2,56,67.21728
108,서울,2019-06-26 5:00,20.9,58,66.93578
108,서울,2019-06-26 6:00,21.1,59,67.27851
108,서울,2019-06-26 7:00,22.1,57,68.52103
108,서울,2019-06-26 8:00,24,54,70.8484
108,서울,2019-06-26 9:00,25.6,49,72.44756
108,서울,2019-06-26 10:00,26.6,48,73.62232
108,서울,2019-06-26 11:00,27,51,74.5093
108,서울,2019-06-26 12:00,27.3,51,74.90377
108,서울,2019-06-26 13:00,27.3,52,75.03104
108,서울,2019-06-26 14:00,28.5,48,76.0642
108,서울,2019-06-26 15:00,29.1,44,76.25496
108,서울,2019-06-26 16:00,29.2,38,75.50304
108,서울,2019-06-26 17:00,28.7,40,75.1922
108,서울,2019-06-26 18:00,28.1,46,75.27974
108,서울,2019-06-26 19:00,27.5,45,74.39125
108,서울,2019-06-26 20:00,26.8,48,73.87936
108,서울,2019-06-26 21:00,26.2,53,73.69014
108,서울,2019-06-26 22:00,25.8,54,73.26868
108,서울,2019-06-26 23:00,25.3,58,73.02626
108,서울,2019-06-27 0:00,24.4,66,72.56896
108,서울,2019-06-27 1:00,23.1,85,72.29465
108,서울,2019-06-27 2:00,22.3,94,71.67338
108,서울,2019-06-27 3:00,22.1,93,71.24947
108,서울,2019-06-27 4:00,22.1,91,71.09789
108,서울,2019-06-27 5:00,22,94,71.1512
108,서울,2019-06-27 6:00,22.1,92,71.17368
108,서울,2019-06-27 7:00,22.2,92,71.34576
108,서울,2019-06-27 8:00,23.3,81,72.27427
108,서울,2019-06-27 9:00,23.8,76,72.61712
108,서울,2019-06-27 10:00,25.7,69,74.80567
108,서울,2019-06-27 11:00,27.2,62,76.16136
108,서울,2019-06-27 12:00,28.2,56,76.76808
108,서울,2019-06-27 13:00,29.5,49,77.49845
108,서울,2019-06-27 14:00,30.8,44,78.37248
108,서울,2019-06-27 15:00,31.1,47,79.24083
108,서울,2019-06-27 16:00,29.9,55,78.93455
108,서울,2019-06-27 17:00,29,58,78.1478
108,서울,2019-06-27 18:00,28.2,60,77.3128
108,서울,2019-06-27 19:00,26.9,68,76.47408
108,서울,2019-06-27 20:00,25.8,71,75.17982
108,서울,2019-06-27 21:00,24.7,71,73.51563
108,서울,2019-06-27 22:00,24.3,71,72.91047
108,서울,2019-06-27 23:00,24.2,69,72.56602
108,서울,2019-06-28 0:00,24.1,69,72.41671
108,서울,2019-06-28 1:00,24.2,67,72.37286
108,서울,2019-06-28 2:00,24.1,65,72.03435
108,서울,2019-06-28 3:00,24,67,72.0782
108,서울,2019-06-28 4:00,23.9,68,72.02448
108,서울,2019-06-28 5:00,23.7,72,72.09436
108,서울,2019-06-28 6:00,23.5,73,71.87945
108,서울,2019-06-28 7:00,24.2,68,72.46944
108,서울,2019-06-28 8:00,24.4,73,73.25888
108,서울,2019-06-28 9:00,24.6,72,73.46488
108,서울,2019-06-28 10:00,25.1,70,74.0153
108,서울,2019-06-28 11:00,25.4,70,74.4662
108,서울,2019-06-28 12:00,25.3,71,74.42337
108,서울,2019-06-28 13:00,25.3,70,74.3159
108,서울,2019-06-28 14:00,26.1,65,74.94135
108,서울,2019-06-28 15:00,28,58,76.7636
108,서울,2019-06-28 16:00,28.6,56,77.31384
108,서울,2019-06-28 17:00,27.6,58,76.20992
108,서울,2019-06-28 18:00,26.3,62,74.87994
108,서울,2019-06-28 19:00,25.6,67,74.43548
108,서울,2019-06-28 20:00,24.7,71,73.51563
108,서울,2019-06-28 21:00,23.8,70,72.0614
108,서울,2019-06-28 22:00,23.4,60,70.5736
108,서울,2019-06-28 23:00,23.1,53,69.55257
108,서울,2019-06-29 0:00,22.3,65,69.41805
108,서울,2019-06-29 1:00,21.7,69,68.83327
108,서울,2019-06-29 2:00,21.1,81,68.72809
108,서울,2019-06-29 3:00,20.8,84,68.43328
108,서울,2019-06-29 4:00,20.7,82,68.14526
108,서울,2019-06-29 5:00,20.3,87,67.78639
108,서울,2019-06-29 6:00,19.9,85,67.00985
108,서울,2019-06-29 7:00,19.8,83,66.73866
108,서울,2019-06-29 8:00,19.7,92,67.04376
